BOROUGH,NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,YEAR
BRONX,MOTT HAVEN/PORT MORRIS,03-THREE FAMILY DWELLINGS,4,2021
BRONX,MOUNT HOPE/MOUNT EDEN,01-ONE FAMILY DWELLINGS,3,2021
BRONX,MOUNT HOPE/MOUNT EDEN,02-TWO FAMILY DWELLINGS,14,2021
BRONX,MOUNT HOPE/MOUNT EDEN,03-THREE FAMILY DWELLINGS,11,2021
BRONX,PARKCHESTER,01-ONE FAMILY DWELLINGS,6,2021
BRONX,PARKCHESTER,02-TWO FAMILY DWELLINGS,30,2021
BRONX,PARKCHESTER,03-THREE FAMILY DWELLINGS,12,2021
BRONX,PELHAM GARDENS,01-ONE FAMILY DWELLINGS,29,2021
BRONX,PELHAM GARDENS,02-TWO FAMILY DWELLINGS,13,2021
BRONX,PELHAM GARDENS,03-THREE FAMILY DWELLINGS,1,2021
BRONX,PELHAM PARKWAY NORTH,01-ONE FAMILY DWELLINGS,48,2021
BRONX,PELHAM PARKWAY NORTH,02-TWO FAMILY DWELLINGS,33,2021
BRONX,PELHAM PARKWAY NORTH,03-THREE FAMILY DWELLINGS,3,2021
BRONX,PELHAM PARKWAY SOUTH,01-ONE FAMILY DWELLINGS,21,2021
BRONX,PELHAM PARKWAY SOUTH,02-TWO FAMILY DWELLINGS,25,2021
BRONX,PELHAM PARKWAY SOUTH,03-THREE FAMILY DWELLINGS,3,2021
BRONX,RIVERDALE,01-ONE FAMILY DWELLINGS,58,2021
BRONX,RIVERDALE,02-TWO FAMILY DWELLINGS,16,2021
BRONX,RIVERDALE,03-THREE FAMILY DWELLINGS,10,2021
BRONX,SCHUYLERVILLE/PELHAM BAY,01-ONE FAMILY DWELLINGS,60,2021
BRONX,SCHUYLERVILLE/PELHAM BAY,02-TWO FAMILY DWELLINGS,69,2021
BRONX,SCHUYLERVILLE/PELHAM BAY,03-THREE FAMILY DWELLINGS,25,2021
BRONX,SOUNDVIEW,01-ONE FAMILY DWELLINGS,40,2021
BRONX,SOUNDVIEW,02-TWO FAMILY DWELLINGS,96,2021
BRONX,SOUNDVIEW,03-THREE FAMILY DWELLINGS,49,2021
BRONX,THROGS NECK,01-ONE FAMILY DWELLINGS,156,2021
BRONX,THROGS NECK,02-TWO FAMILY DWELLINGS,104,2021
BRONX,THROGS NECK,03-THREE FAMILY DWELLINGS,15,2021
BRONX,WAKEFIELD,01-ONE FAMILY DWELLINGS,50,2021
BRONX,WAKEFIELD,02-TWO FAMILY DWELLINGS,74,2021
BRONX,WAKEFIELD,03-THREE FAMILY DWELLINGS,16,2021
BRONX,WESTCHESTER,01-ONE FAMILY DWELLINGS,26,2021
BRONX,WESTCHESTER,02-TWO FAMILY DWELLINGS,44,2021
BRONX,WESTCHESTER,03-THREE FAMILY DWELLINGS,10,2021
BRONX,WILLIAMSBRIDGE,01-ONE FAMILY DWELLINGS,60,2021
BRONX,WILLIAMSBRIDGE,02-TWO FAMILY DWELLINGS,113,2021
BRONX,WILLIAMSBRIDGE,03-THREE FAMILY DWELLINGS,47,2021
BRONX,WOODLAWN,01-ONE FAMILY DWELLINGS,18,2021
BRONX,WOODLAWN,02-TWO FAMILY DWELLINGS,23,2021
BRONX,WOODLAWN,03-THREE FAMILY DWELLINGS,1,2021
BROOKLYN,BATH BEACH,01-ONE FAMILY DWELLINGS,21,2021
BROOKLYN,BATH BEACH,02-TWO FAMILY DWELLINGS,80,2021
BROOKLYN,BATH BEACH,03-THREE FAMILY DWELLINGS,31,2021
BROOKLYN,BAY RIDGE,01-ONE FAMILY DWELLINGS,140,2021
BROOKLYN,BAY RIDGE,02-TWO FAMILY DWELLINGS,146,2021
BROOKLYN,BAY RIDGE,03-THREE FAMILY DWELLINGS,20,2021
BROOKLYN,BEDFORD STUYVESANT,01-ONE FAMILY DWELLINGS,43,2021
BROOKLYN,BEDFORD STUYVESANT,02-TWO FAMILY DWELLINGS,242,2021
BROOKLYN,BEDFORD STUYVESANT,03-THREE FAMILY DWELLINGS,113,2021
BROOKLYN,BENSONHURST,01-ONE FAMILY DWELLINGS,46,2021
BROOKLYN,BENSONHURST,02-TWO FAMILY DWELLINGS,141,2021
BROOKLYN,BENSONHURST,03-THREE FAMILY DWELLINGS,48,2021
BROOKLYN,BERGEN BEACH,01-ONE FAMILY DWELLINGS,82,2021
BROOKLYN,BERGEN BEACH,02-TWO FAMILY DWELLINGS,40,2021
BROOKLYN,BERGEN BEACH,03-THREE FAMILY DWELLINGS,26,2021
BROOKLYN,BOERUM HILL,01-ONE FAMILY DWELLINGS,9,2021
BROOKLYN,BOERUM HILL,02-TWO FAMILY DWELLINGS,26,2021
BROOKLYN,BOERUM HILL,03-THREE FAMILY DWELLINGS,13,2021
BROOKLYN,BOROUGH PARK,01-ONE FAMILY DWELLINGS,98,2021
BROOKLYN,BOROUGH PARK,02-TWO FAMILY DWELLINGS,221,2021
BROOKLYN,BOROUGH PARK,03-THREE FAMILY DWELLINGS,82,2021
BROOKLYN,BRIGHTON BEACH,01-ONE FAMILY DWELLINGS,9,2021
BROOKLYN,BRIGHTON BEACH,02-TWO FAMILY DWELLINGS,23,2021
BROOKLYN,BRIGHTON BEACH,03-THREE FAMILY DWELLINGS,9,2021
BROOKLYN,BROOKLYN HEIGHTS,01-ONE FAMILY DWELLINGS,16,2021
BROOKLYN,BROOKLYN HEIGHTS,02-TWO FAMILY DWELLINGS,15,2021
BROOKLYN,BROOKLYN HEIGHTS,03-THREE FAMILY DWELLINGS,1,2021
BROOKLYN,BROWNSVILLE,01-ONE FAMILY DWELLINGS,44,2021
BROOKLYN,BROWNSVILLE,02-TWO FAMILY DWELLINGS,28,2021
BROOKLYN,BROWNSVILLE,03-THREE FAMILY DWELLINGS,5,2021
BROOKLYN,BUSH TERMINAL,02-TWO FAMILY DWELLINGS,5,2021
BROOKLYN,BUSHWICK,01-ONE FAMILY DWELLINGS,5,2021
BROOKLYN,BUSHWICK,02-TWO FAMILY DWELLINGS,140,2021
BROOKLYN,BUSHWICK,03-THREE FAMILY DWELLINGS,52,2021
BROOKLYN,CANARSIE,01-ONE FAMILY DWELLINGS,92,2021
2,BATHGATE,02 TWO FAMILY DWELLINGS,15,2022
BROOKLYN,CANARSIE,02-TWO FAMILY DWELLINGS,210,2021
BROOKLYN,CANARSIE,03-THREE FAMILY DWELLINGS,29,2021
BROOKLYN,CARROLL GARDENS,01-ONE FAMILY DWELLINGS,7,2021
BROOKLYN,CARROLL GARDENS,02-TWO FAMILY DWELLINGS,22,2021
BROOKLYN,CARROLL GARDENS,03-THREE FAMILY DWELLINGS,22,2021
BROOKLYN,CLINTON HILL,01-ONE FAMILY DWELLINGS,9,2021
BROOKLYN,CLINTON HILL,02-TWO FAMILY DWELLINGS,31,2021
BROOKLYN,CLINTON HILL,03-THREE FAMILY DWELLINGS,23,2021
BROOKLYN,COBBLE HILL,01-ONE FAMILY DWELLINGS,18,2021
BROOKLYN,COBBLE HILL,02-TWO FAMILY DWELLINGS,13,2021
BROOKLYN,COBBLE HILL,03-THREE FAMILY DWELLINGS,4,2021
BROOKLYN,COBBLE HILL-WEST,01-ONE FAMILY DWELLINGS,2,2021
BROOKLYN,COBBLE HILL-WEST,02-TWO FAMILY DWELLINGS,5,2021
BROOKLYN,COBBLE HILL-WEST,03-THREE FAMILY DWELLINGS,1,2021
BROOKLYN,CONEY ISLAND,01-ONE FAMILY DWELLINGS,23,2021
BROOKLYN,CONEY ISLAND,02-TWO FAMILY DWELLINGS,2,2021
BROOKLYN,CONEY ISLAND,03-THREE FAMILY DWELLINGS,1,2021
BROOKLYN,CROWN HEIGHTS,01-ONE FAMILY DWELLINGS,34,2021
BROOKLYN,CROWN HEIGHTS,02-TWO FAMILY DWELLINGS,108,2021
BROOKLYN,CROWN HEIGHTS,03-THREE FAMILY DWELLINGS,31,2021
BROOKLYN,CYPRESS HILLS,01-ONE FAMILY DWELLINGS,37,2021
BROOKLYN,CYPRESS HILLS,02-TWO FAMILY DWELLINGS,95,2021
BROOKLYN,CYPRESS HILLS,03-THREE FAMILY DWELLINGS,18,2021
BROOKLYN,DOWNTOWN-FULTON FERRY,01-ONE FAMILY DWELLINGS,2,2021
BROOKLYN,DOWNTOWN-FULTON FERRY,02-TWO FAMILY DWELLINGS,2,2021
BROOKLYN,DOWNTOWN-FULTON MALL,01-ONE FAMILY DWELLINGS,1,2021
BROOKLYN,DOWNTOWN-FULTON MALL,02-TWO FAMILY DWELLINGS,5,2021
BROOKLYN,DOWNTOWN-METROTECH,01-ONE FAMILY DWELLINGS,1,2021
BROOKLYN,DOWNTOWN-METROTECH,03-THREE FAMILY DWELLINGS,1,2021
BROOKLYN,DYKER HEIGHTS,01-ONE FAMILY DWELLINGS,95,2021
BROOKLYN,DYKER HEIGHTS,02-TWO FAMILY DWELLINGS,92,2021
BROOKLYN,DYKER HEIGHTS,03-THREE FAMILY DWELLINGS,24,2021
BROOKLYN,EAST NEW YORK,01-ONE FAMILY DWELLINGS,90,2021
BROOKLYN,EAST NEW YORK,02-TWO FAMILY DWELLINGS,203,2021
BROOKLYN,EAST NEW YORK,03-THREE FAMILY DWELLINGS,63,2021
BROOKLYN,FLATBUSH-CENTRAL,01-ONE FAMILY DWELLINGS,86,2021
BROOKLYN,FLATBUSH-CENTRAL,02-TWO FAMILY DWELLINGS,49,2021
BROOKLYN,FLATBUSH-CENTRAL,03-THREE FAMILY DWELLINGS,12,2021
BROOKLYN,FLATBUSH-EAST,01-ONE FAMILY DWELLINGS,195,2021
BROOKLYN,FLATBUSH-EAST,02-TWO FAMILY DWELLINGS,137,2021
BROOKLYN,FLATBUSH-EAST,03-THREE FAMILY DWELLINGS,16,2021
BROOKLYN,FLATBUSH-LEFFERTS GARDEN,01-ONE FAMILY DWELLINGS,37,2021
BROOKLYN,FLATBUSH-LEFFERTS GARDEN,02-TWO FAMILY DWELLINGS,21,2021
BROOKLYN,FLATBUSH-LEFFERTS GARDEN,03-THREE FAMILY DWELLINGS,13,2021
BROOKLYN,FLATBUSH-NORTH,01-ONE FAMILY DWELLINGS,29,2021
BROOKLYN,FLATBUSH-NORTH,02-TWO FAMILY DWELLINGS,59,2021
BROOKLYN,FLATBUSH-NORTH,03-THREE FAMILY DWELLINGS,13,2021
BROOKLYN,FLATLANDS,01-ONE FAMILY DWELLINGS,53,2021
BROOKLYN,FLATLANDS,02-TWO FAMILY DWELLINGS,37,2021
BROOKLYN,FLATLANDS,03-THREE FAMILY DWELLINGS,4,2021
BROOKLYN,FORT GREENE,01-ONE FAMILY DWELLINGS,5,2021
BROOKLYN,FORT GREENE,02-TWO FAMILY DWELLINGS,24,2021
BROOKLYN,FORT GREENE,03-THREE FAMILY DWELLINGS,13,2021
BROOKLYN,GERRITSEN BEACH,01-ONE FAMILY DWELLINGS,95,2021
BROOKLYN,GERRITSEN BEACH,02-TWO FAMILY DWELLINGS,11,2021
BROOKLYN,GOWANUS,01-ONE FAMILY DWELLINGS,6,2021
BROOKLYN,GOWANUS,02-TWO FAMILY DWELLINGS,26,2021
BROOKLYN,GOWANUS,03-THREE FAMILY DWELLINGS,6,2021
BROOKLYN,GRAVESEND,01-ONE FAMILY DWELLINGS,69,2021
BROOKLYN,GRAVESEND,02-TWO FAMILY DWELLINGS,131,2021
BROOKLYN,GRAVESEND,03-THREE FAMILY DWELLINGS,54,2021
BROOKLYN,GREENPOINT,01-ONE FAMILY DWELLINGS,21,2021
BROOKLYN,GREENPOINT,02-TWO FAMILY DWELLINGS,45,2021
BROOKLYN,GREENPOINT,03-THREE FAMILY DWELLINGS,33,2021
BROOKLYN,KENSINGTON,01-ONE FAMILY DWELLINGS,12,2021
BROOKLYN,KENSINGTON,02-TWO FAMILY DWELLINGS,17,2021
BROOKLYN,KENSINGTON,03-THREE FAMILY DWELLINGS,8,2021
BROOKLYN,MADISON,01-ONE FAMILY DWELLINGS,111,2021
BROOKLYN,MADISON,02-TWO FAMILY DWELLINGS,66,2021
BROOKLYN,MADISON,03-THREE FAMILY DWELLINGS,6,2021
BROOKLYN,MANHATTAN BEACH,01-ONE FAMILY DWELLINGS,32,2021
BROOKLYN,MANHATTAN BEACH,02-TWO FAMILY DWELLINGS,11,2021
BROOKLYN,MANHATTAN BEACH,03-THREE FAMILY DWELLINGS,1,2021
BROOKLYN,MARINE PARK,01-ONE FAMILY DWELLINGS,212,2021
BROOKLYN,MARINE PARK,02-TWO FAMILY DWELLINGS,68,2021
BROOKLYN,MARINE PARK,03-THREE FAMILY DWELLINGS,6,2021
BROOKLYN,MIDWOOD,01-ONE FAMILY DWELLINGS,145,2021
BROOKLYN,MIDWOOD,02-TWO FAMILY DWELLINGS,50,2021
BROOKLYN,MIDWOOD,03-THREE FAMILY DWELLINGS,9,2021
BROOKLYN,MILL BASIN,01-ONE FAMILY DWELLINGS,56,2021
BROOKLYN,MILL BASIN,02-TWO FAMILY DWELLINGS,41,2021
BROOKLYN,NAVY YARD,01-ONE FAMILY DWELLINGS,3,2021
BROOKLYN,NAVY YARD,03-THREE FAMILY DWELLINGS,1,2021
BROOKLYN,OCEAN HILL,01-ONE FAMILY DWELLINGS,7,2021
BROOKLYN,OCEAN HILL,02-TWO FAMILY DWELLINGS,86,2021
BROOKLYN,OCEAN HILL,03-THREE FAMILY DWELLINGS,38,2021
BROOKLYN,OCEAN PARKWAY-NORTH,01-ONE FAMILY DWELLINGS,109,2021
BROOKLYN,OCEAN PARKWAY-NORTH,02-TWO FAMILY DWELLINGS,107,2021
BROOKLYN,OCEAN PARKWAY-NORTH,03-THREE FAMILY DWELLINGS,18,2021
BROOKLYN,OCEAN PARKWAY-SOUTH,01-ONE FAMILY DWELLINGS,53,2021
BROOKLYN,OCEAN PARKWAY-SOUTH,02-TWO FAMILY DWELLINGS,89,2021
BROOKLYN,OCEAN PARKWAY-SOUTH,03-THREE FAMILY DWELLINGS,17,2021
BROOKLYN,OLD MILL BASIN,01-ONE FAMILY DWELLINGS,93,2021
BROOKLYN,OLD MILL BASIN,02-TWO FAMILY DWELLINGS,47,2021
BROOKLYN,OLD MILL BASIN,03-THREE FAMILY DWELLINGS,8,2021
BROOKLYN,PARK SLOPE,01-ONE FAMILY DWELLINGS,23,2021
BROOKLYN,PARK SLOPE,02-TWO FAMILY DWELLINGS,77,2021
BROOKLYN,PARK SLOPE,03-THREE FAMILY DWELLINGS,35,2021
BROOKLYN,PARK SLOPE SOUTH,01-ONE FAMILY DWELLINGS,20,2021
BROOKLYN,PARK SLOPE SOUTH,02-TWO FAMILY DWELLINGS,55,2021
BROOKLYN,PARK SLOPE SOUTH,03-THREE FAMILY DWELLINGS,11,2021
BROOKLYN,PROSPECT HEIGHTS,01-ONE FAMILY DWELLINGS,7,2021
BROOKLYN,PROSPECT HEIGHTS,02-TWO FAMILY DWELLINGS,19,2021
BROOKLYN,PROSPECT HEIGHTS,03-THREE FAMILY DWELLINGS,9,2021
BROOKLYN,RED HOOK,01-ONE FAMILY DWELLINGS,4,2021
BROOKLYN,RED HOOK,02-TWO FAMILY DWELLINGS,10,2021
BROOKLYN,RED HOOK,03-THREE FAMILY DWELLINGS,2,2021
BROOKLYN,SEAGATE,01-ONE FAMILY DWELLINGS,9,2021
BROOKLYN,SEAGATE,02-TWO FAMILY DWELLINGS,9,2021
BROOKLYN,SEAGATE,03-THREE FAMILY DWELLINGS,5,2021
BROOKLYN,SHEEPSHEAD BAY,01-ONE FAMILY DWELLINGS,87,2021
2,BATHGATE,03 THREE FAMILY DWELLINGS,3,2022
BROOKLYN,SHEEPSHEAD BAY,02-TWO FAMILY DWELLINGS,107,2021
BROOKLYN,SHEEPSHEAD BAY,03-THREE FAMILY DWELLINGS,17,2021
BROOKLYN,SPRING CREEK,01-ONE FAMILY DWELLINGS,21,2021
BROOKLYN,SPRING CREEK,02-TWO FAMILY DWELLINGS,3,2021
BROOKLYN,SUNSET PARK,01-ONE FAMILY DWELLINGS,11,2021
BROOKLYN,SUNSET PARK,02-TWO FAMILY DWELLINGS,121,2021
BROOKLYN,SUNSET PARK,03-THREE FAMILY DWELLINGS,44,2021
BROOKLYN,WILLIAMSBURG-CENTRAL,01-ONE FAMILY DWELLINGS,1,2021
BROOKLYN,WILLIAMSBURG-CENTRAL,02-TWO FAMILY DWELLINGS,7,2021
BROOKLYN,WILLIAMSBURG-CENTRAL,03-THREE FAMILY DWELLINGS,8,2021
BROOKLYN,WILLIAMSBURG-EAST,01-ONE FAMILY DWELLINGS,15,2021
BROOKLYN,WILLIAMSBURG-EAST,02-TWO FAMILY DWELLINGS,43,2021
BROOKLYN,WILLIAMSBURG-EAST,03-THREE FAMILY DWELLINGS,17,2021
BROOKLYN,WILLIAMSBURG-NORTH,01-ONE FAMILY DWELLINGS,5,2021
BROOKLYN,WILLIAMSBURG-NORTH,02-TWO FAMILY DWELLINGS,11,2021
BROOKLYN,WILLIAMSBURG-NORTH,03-THREE FAMILY DWELLINGS,1,2021
BROOKLYN,WILLIAMSBURG-SOUTH,01-ONE FAMILY DWELLINGS,2,2021
BROOKLYN,WILLIAMSBURG-SOUTH,02-TWO FAMILY DWELLINGS,8,2021
BROOKLYN,WILLIAMSBURG-SOUTH,03-THREE FAMILY DWELLINGS,5,2021
BROOKLYN,WINDSOR TERRACE,01-ONE FAMILY DWELLINGS,30,2021
BROOKLYN,WINDSOR TERRACE,02-TWO FAMILY DWELLINGS,33,2021
BROOKLYN,WINDSOR TERRACE,03-THREE FAMILY DWELLINGS,6,2021
BROOKLYN,WYCKOFF HEIGHTS,01-ONE FAMILY DWELLINGS,7,2021
BROOKLYN,WYCKOFF HEIGHTS,02-TWO FAMILY DWELLINGS,11,2021
BROOKLYN,WYCKOFF HEIGHTS,03-THREE FAMILY DWELLINGS,8,2021
QUEENS,AIRPORT LA GUARDIA,01-ONE FAMILY DWELLINGS,4,2021
QUEENS,AIRPORT LA GUARDIA,02-TWO FAMILY DWELLINGS,1,2021
QUEENS,ARVERNE,01-ONE FAMILY DWELLINGS,27,2021
QUEENS,ARVERNE,02-TWO FAMILY DWELLINGS,85,2021
QUEENS,ARVERNE,03-THREE FAMILY DWELLINGS,5,2021
QUEENS,ASTORIA,01-ONE FAMILY DWELLINGS,66,2021
QUEENS,ASTORIA,02-TWO FAMILY DWELLINGS,145,2021
QUEENS,ASTORIA,03-THREE FAMILY DWELLINGS,57,2021
QUEENS,BAYSIDE,01-ONE FAMILY DWELLINGS,392,2021
QUEENS,BAYSIDE,02-TWO FAMILY DWELLINGS,115,2021
QUEENS,BAYSIDE,03-THREE FAMILY DWELLINGS,21,2021
QUEENS,BEECHHURST,01-ONE FAMILY DWELLINGS,65,2021
QUEENS,BEECHHURST,02-TWO FAMILY DWELLINGS,7,2021
QUEENS,BELLE HARBOR,01-ONE FAMILY DWELLINGS,38,2021
QUEENS,BELLE HARBOR,02-TWO FAMILY DWELLINGS,24,2021
QUEENS,BELLE HARBOR,03-THREE FAMILY DWELLINGS,2,2021
QUEENS,BELLEROSE,01-ONE FAMILY DWELLINGS,137,2021
QUEENS,BELLEROSE,02-TWO FAMILY DWELLINGS,29,2021
QUEENS,BELLEROSE,03-THREE FAMILY DWELLINGS,4,2021
QUEENS,BREEZY POINT,01-ONE FAMILY DWELLINGS,78,2021
QUEENS,BRIARWOOD,01-ONE FAMILY DWELLINGS,29,2021
QUEENS,BRIARWOOD,02-TWO FAMILY DWELLINGS,6,2021
QUEENS,BRIARWOOD,03-THREE FAMILY DWELLINGS,6,2021
QUEENS,BROAD CHANNEL,01-ONE FAMILY DWELLINGS,31,2021
QUEENS,BROAD CHANNEL,02-TWO FAMILY DWELLINGS,4,2021
QUEENS,CAMBRIA HEIGHTS,01-ONE FAMILY DWELLINGS,104,2021
QUEENS,CAMBRIA HEIGHTS,02-TWO FAMILY DWELLINGS,7,2021
QUEENS,COLLEGE POINT,01-ONE FAMILY DWELLINGS,79,2021
QUEENS,COLLEGE POINT,02-TWO FAMILY DWELLINGS,102,2021
QUEENS,COLLEGE POINT,03-THREE FAMILY DWELLINGS,15,2021
QUEENS,CORONA,01-ONE FAMILY DWELLINGS,22,2021
QUEENS,CORONA,02-TWO FAMILY DWELLINGS,74,2021
QUEENS,CORONA,03-THREE FAMILY DWELLINGS,60,2021
QUEENS,DOUGLASTON,01-ONE FAMILY DWELLINGS,99,2021
QUEENS,DOUGLASTON,02-TWO FAMILY DWELLINGS,12,2021
QUEENS,EAST ELMHURST,01-ONE FAMILY DWELLINGS,37,2021
QUEENS,EAST ELMHURST,02-TWO FAMILY DWELLINGS,40,2021
QUEENS,EAST ELMHURST,03-THREE FAMILY DWELLINGS,12,2021
QUEENS,ELMHURST,01-ONE FAMILY DWELLINGS,66,2021
QUEENS,ELMHURST,02-TWO FAMILY DWELLINGS,80,2021
QUEENS,ELMHURST,03-THREE FAMILY DWELLINGS,46,2021
QUEENS,FAR ROCKAWAY,01-ONE FAMILY DWELLINGS,85,2021
QUEENS,FAR ROCKAWAY,02-TWO FAMILY DWELLINGS,70,2021
QUEENS,FAR ROCKAWAY,03-THREE FAMILY DWELLINGS,26,2021
QUEENS,FLORAL PARK,01-ONE FAMILY DWELLINGS,127,2021
QUEENS,FLORAL PARK,02-TWO FAMILY DWELLINGS,4,2021
QUEENS,FLORAL PARK,03-THREE FAMILY DWELLINGS,1,2021
QUEENS,FLUSHING-NORTH,01-ONE FAMILY DWELLINGS,533,2021
QUEENS,FLUSHING-NORTH,02-TWO FAMILY DWELLINGS,181,2021
QUEENS,FLUSHING-NORTH,03-THREE FAMILY DWELLINGS,53,2021
QUEENS,FLUSHING-SOUTH,01-ONE FAMILY DWELLINGS,245,2021
QUEENS,FLUSHING-SOUTH,02-TWO FAMILY DWELLINGS,62,2021
QUEENS,FLUSHING-SOUTH,03-THREE FAMILY DWELLINGS,19,2021
QUEENS,FOREST HILLS,01-ONE FAMILY DWELLINGS,156,2021
QUEENS,FOREST HILLS,02-TWO FAMILY DWELLINGS,20,2021
QUEENS,FOREST HILLS,03-THREE FAMILY DWELLINGS,3,2021
QUEENS,FRESH MEADOWS,01-ONE FAMILY DWELLINGS,93,2021
QUEENS,FRESH MEADOWS,02-TWO FAMILY DWELLINGS,13,2021
QUEENS,FRESH MEADOWS,03-THREE FAMILY DWELLINGS,1,2021
QUEENS,GLEN OAKS,01-ONE FAMILY DWELLINGS,25,2021
QUEENS,GLEN OAKS,02-TWO FAMILY DWELLINGS,1,2021
QUEENS,GLENDALE,01-ONE FAMILY DWELLINGS,98,2021
QUEENS,GLENDALE,02-TWO FAMILY DWELLINGS,125,2021
QUEENS,GLENDALE,03-THREE FAMILY DWELLINGS,20,2021
QUEENS,HAMMELS,01-ONE FAMILY DWELLINGS,14,2021
QUEENS,HAMMELS,02-TWO FAMILY DWELLINGS,12,2021
QUEENS,HILLCREST,01-ONE FAMILY DWELLINGS,36,2021
QUEENS,HILLCREST,02-TWO FAMILY DWELLINGS,3,2021
QUEENS,HOLLIS,01-ONE FAMILY DWELLINGS,193,2021
QUEENS,HOLLIS,02-TWO FAMILY DWELLINGS,79,2021
QUEENS,HOLLIS,03-THREE FAMILY DWELLINGS,9,2021
QUEENS,HOLLIS HILLS,01-ONE FAMILY DWELLINGS,41,2021
QUEENS,HOLLISWOOD,01-ONE FAMILY DWELLINGS,38,2021
QUEENS,HOLLISWOOD,02-TWO FAMILY DWELLINGS,4,2021
QUEENS,HOLLISWOOD,03-THREE FAMILY DWELLINGS,2,2021
QUEENS,HOWARD BEACH,01-ONE FAMILY DWELLINGS,152,2021
QUEENS,HOWARD BEACH,02-TWO FAMILY DWELLINGS,61,2021
QUEENS,HOWARD BEACH,03-THREE FAMILY DWELLINGS,5,2021
QUEENS,JACKSON HEIGHTS,01-ONE FAMILY DWELLINGS,92,2021
QUEENS,JACKSON HEIGHTS,02-TWO FAMILY DWELLINGS,86,2021
QUEENS,JACKSON HEIGHTS,03-THREE FAMILY DWELLINGS,35,2021
QUEENS,JAMAICA,01-ONE FAMILY DWELLINGS,27,2021
QUEENS,JAMAICA,02-TWO FAMILY DWELLINGS,35,2021
QUEENS,JAMAICA,03-THREE FAMILY DWELLINGS,16,2021
QUEENS,JAMAICA BAY,01-ONE FAMILY DWELLINGS,9,2021
QUEENS,JAMAICA BAY,02-TWO FAMILY DWELLINGS,5,2021
QUEENS,JAMAICA ESTATES,01-ONE FAMILY DWELLINGS,65,2021
QUEENS,JAMAICA ESTATES,02-TWO FAMILY DWELLINGS,3,2021
QUEENS,JAMAICA HILLS,01-ONE FAMILY DWELLINGS,31,2021
QUEENS,JAMAICA HILLS,02-TWO FAMILY DWELLINGS,19,2021
QUEENS,JAMAICA HILLS,03-THREE FAMILY DWELLINGS,7,2021
QUEENS,KEW GARDENS,01-ONE FAMILY DWELLINGS,31,2021
QUEENS,KEW GARDENS,02-TWO FAMILY DWELLINGS,16,2021
QUEENS,KEW GARDENS,03-THREE FAMILY DWELLINGS,8,2021
QUEENS,LAURELTON,01-ONE FAMILY DWELLINGS,145,2021
QUEENS,LAURELTON,02-TWO FAMILY DWELLINGS,46,2021
QUEENS,LAURELTON,03-THREE FAMILY DWELLINGS,1,2021
QUEENS,LITTLE NECK,01-ONE FAMILY DWELLINGS,107,2021
QUEENS,LITTLE NECK,02-TWO FAMILY DWELLINGS,10,2021
QUEENS,LITTLE NECK,03-THREE FAMILY DWELLINGS,2,2021
QUEENS,LONG ISLAND CITY,01-ONE FAMILY DWELLINGS,6,2021
QUEENS,LONG ISLAND CITY,02-TWO FAMILY DWELLINGS,19,2021
QUEENS,LONG ISLAND CITY,03-THREE FAMILY DWELLINGS,5,2021
QUEENS,MASPETH,01-ONE FAMILY DWELLINGS,114,2021
QUEENS,MASPETH,02-TWO FAMILY DWELLINGS,109,2021
QUEENS,MASPETH,03-THREE FAMILY DWELLINGS,16,2021
QUEENS,MIDDLE VILLAGE,01-ONE FAMILY DWELLINGS,216,2021
QUEENS,MIDDLE VILLAGE,02-TWO FAMILY DWELLINGS,121,2021
QUEENS,MIDDLE VILLAGE,03-THREE FAMILY DWELLINGS,27,2021
QUEENS,NEPONSIT,01-ONE FAMILY DWELLINGS,21,2021
QUEENS,NEPONSIT,02-TWO FAMILY DWELLINGS,1,2021
QUEENS,OAKLAND GARDENS,01-ONE FAMILY DWELLINGS,71,2021
QUEENS,OAKLAND GARDENS,02-TWO FAMILY DWELLINGS,13,2021
QUEENS,OAKLAND GARDENS,03-THREE FAMILY DWELLINGS,2,2021
QUEENS,OZONE PARK,01-ONE FAMILY DWELLINGS,122,2021
QUEENS,OZONE PARK,02-TWO FAMILY DWELLINGS,127,2021
QUEENS,OZONE PARK,03-THREE FAMILY DWELLINGS,21,2021
QUEENS,QUEENS VILLAGE,01-ONE FAMILY DWELLINGS,296,2021
QUEENS,QUEENS VILLAGE,02-TWO FAMILY DWELLINGS,86,2021
QUEENS,QUEENS VILLAGE,03-THREE FAMILY DWELLINGS,5,2021
QUEENS,REGO PARK,01-ONE FAMILY DWELLINGS,63,2021
QUEENS,REGO PARK,02-TWO FAMILY DWELLINGS,25,2021
QUEENS,REGO PARK,03-THREE FAMILY DWELLINGS,7,2021
QUEENS,RICHMOND HILL,01-ONE FAMILY DWELLINGS,184,2021
QUEENS,RICHMOND HILL,02-TWO FAMILY DWELLINGS,178,2021
QUEENS,RICHMOND HILL,03-THREE FAMILY DWELLINGS,19,2021
QUEENS,RIDGEWOOD,01-ONE FAMILY DWELLINGS,22,2021
QUEENS,RIDGEWOOD,02-TWO FAMILY DWELLINGS,89,2021
QUEENS,RIDGEWOOD,03-THREE FAMILY DWELLINGS,31,2021
QUEENS,ROCKAWAY PARK,01-ONE FAMILY DWELLINGS,7,2021
QUEENS,ROCKAWAY PARK,02-TWO FAMILY DWELLINGS,11,2021
